ID do canal,URL do canal,Título do canal
UCNUeSDUgy-4WAqbT9nMMKZg,http://www.youtube.com/channel/UCNUeSDUgy-4WAqbT9nMMKZg,So Hungry Italy
UCNVsZnDXOM4PodYIEgM2e4w,http://www.youtube.com/channel/UCNVsZnDXOM4PodYIEgM2e4w,Roda Viva
UCNWfIubsqLVsu3kzhknuhNg,http://www.youtube.com/channel/UCNWfIubsqLVsu3kzhknuhNg,Rare History
UCNYlvlreZiRRHo_v5Nmrfow,http://www.youtube.com/channel/UCNYlvlreZiRRHo_v5Nmrfow,Sailing Zatara
UCNckxUYl117w3hfgoj3DbWg,http://www.youtube.com/channel/UCNckxUYl117w3hfgoj3DbWg,Mateus Silva
UCNlAaPtfHizB_k6wztaHmZg,http://www.youtube.com/channel/UCNlAaPtfHizB_k6wztaHmZg,Inside China Business
UCNla3aUJMyHQKUL5WyP_Bvg,http://www.youtube.com/channel/UCNla3aUJMyHQKUL5WyP_Bvg,PlanetNoCode
UCNqkB9BhN0cVXlanwIsNL8w,http://www.youtube.com/channel/UCNqkB9BhN0cVXlanwIsNL8w,XtremeRealityCheck
UCNrp1IS3h3jeo3zymgPahQA,http://www.youtube.com/channel/UCNrp1IS3h3jeo3zymgPahQA,Echelon Front
UCNxVOlum6XpdCxNH7gtZXEA,http://www.youtube.com/channel/UCNxVOlum6XpdCxNH7gtZXEA,Mild Mambo Club
UCO-qTrwQeQny6Ur7ronhowA,http://www.youtube.com/channel/UCO-qTrwQeQny6Ur7ronhowA,196sonhos
UCO0x-39c7EttOhmFAsngfgg,http://www.youtube.com/channel/UCO0x-39c7EttOhmFAsngfgg,Guilherme Lazarotto - Tecnologia & Automação
UCO5QSoES5yn2Dw7YixDYT5Q,http://www.youtube.com/channel/UCO5QSoES5yn2Dw7YixDYT5Q,Aperture
UCOEX0WT2MJZX3ev954syP3A,http://www.youtube.com/channel/UCOEX0WT2MJZX3ev954syP3A,Analytics Mania - Google Analytics & Tag Manager
UCOIhcVsK7HuSXDxVn9q4PFA,http://www.youtube.com/channel/UCOIhcVsK7HuSXDxVn9q4PFA,Cocinando Con Raquel
UCOVcAiUMS7RZ6RVUcrwAYXA,http://www.youtube.com/channel/UCOVcAiUMS7RZ6RVUcrwAYXA,Nemo's Dreamscapes
UCOVfq3NNYjlYCz1iou69FwQ,http://www.youtube.com/channel/UCOVfq3NNYjlYCz1iou69FwQ,Anna Cramling
UCOXq-tcD4X_QmksdqWsfIrA,http://www.youtube.com/channel/UCOXq-tcD4X_QmksdqWsfIrA,Hannah Whiteley
UCObIuA3fISxZ0Ptnr-IEOHA,http://www.youtube.com/channel/UCObIuA3fISxZ0Ptnr-IEOHA,Raphael Treza
UCOtHosOqPe9d6vLy-8LfHzQ,http://www.youtube.com/channel/UCOtHosOqPe9d6vLy-8LfHzQ,NobodySurf : Surfing Videos
UCOtQHehGWtblMp1gZC8Kq3Q,http://www.youtube.com/channel/UCOtQHehGWtblMp1gZC8Kq3Q,"Dr. Pradip Jamnadas, MD"
UCOu5TP6Ft3o5WeL9k1TSKOA,http://www.youtube.com/channel/UCOu5TP6Ft3o5WeL9k1TSKOA,Ana Sofia Fehn
UCOu9pKHv94bFeRy5vzB-b1Q,http://www.youtube.com/channel/UCOu9pKHv94bFeRy5vzB-b1Q,Well Pires 
UCOvDh5WqncX1I1_Y_pR670w,http://www.youtube.com/channel/UCOvDh5WqncX1I1_Y_pR670w,Skillura
UCOx85a2HoB9wlza-iiCfqAg,http://www.youtube.com/channel/UCOx85a2HoB9wlza-iiCfqAg,Eduardo Carezia - Automatiza AI
UCP-Vg2PcmLiWpEdvMI1R35w,http://www.youtube.com/channel/UCP-Vg2PcmLiWpEdvMI1R35w,Domingo Espetacular
UCP0QvlsNm82khXlVerYcTaQ,http://www.youtube.com/channel/UCP0QvlsNm82khXlVerYcTaQ,Falconi
UCP0xLYaP5aQDka5YafCotYA,http://www.youtube.com/channel/UCP0xLYaP5aQDka5YafCotYA,Wolfgang Siess
UCP1ZfPYU0cjhXXnuxlLVhqQ,http://www.youtube.com/channel/UCP1ZfPYU0cjhXXnuxlLVhqQ,Musora
UCP391YRAjSOdM_bwievgaZA,http://www.youtube.com/channel/UCP391YRAjSOdM_bwievgaZA,Jovem Pan News
UCP3PkxfP6A_KqbaCOBEQQuA,http://www.youtube.com/channel/UCP3PkxfP6A_KqbaCOBEQQuA,O Conselho | Flávio Augusto
UCP5A5lVxaT7cO_LehpxjTZg,http://www.youtube.com/channel/UCP5A5lVxaT7cO_LehpxjTZg,Matt Diggity
UCP6L9TPS3pHccVRiDB_cvqQ,http://www.youtube.com/channel/UCP6L9TPS3pHccVRiDB_cvqQ,Padre Paulo Ricardo
UCP7GU8awozElC70LoRTXxjQ,http://www.youtube.com/channel/UCP7GU8awozElC70LoRTXxjQ,Algo-trading with Saleh
UCP7WmQ_U4GB3K51Od9QvM0w,http://www.youtube.com/channel/UCP7WmQ_U4GB3K51Od9QvM0w,David Bombal
UCPCYLgRxrxbqguZYSRk5LHg,http://www.youtube.com/channel/UCPCYLgRxrxbqguZYSRk5LHg,iugu
UCPD_bxCRGpmmeQcbe2kpPaA,http://www.youtube.com/channel/UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast
UCPGrgwfbkjTIgPoOh2q1BAg,http://www.youtube.com/channel/UCPGrgwfbkjTIgPoOh2q1BAg,David Ondrej
UCPHjpfnnGklkRBBTd0k6aHg,http://www.youtube.com/channel/UCPHjpfnnGklkRBBTd0k6aHg,Avicii
UCPIAn-SWhJzBilt1MekO4Vg,http://www.youtube.com/channel/UCPIAn-SWhJzBilt1MekO4Vg,TekZoom
UCPKT_csvP72boVX0XrMtagQ,http://www.youtube.com/channel/UCPKT_csvP72boVX0XrMtagQ,Cercle
UCPNLNYzIfYi_GebyEHgLKMg,http://www.youtube.com/channel/UCPNLNYzIfYi_GebyEHgLKMg,Rav Sany
UCP_k5WdrOOuWaThTU6MDonw,http://www.youtube.com/channel/UCP_k5WdrOOuWaThTU6MDonw,David Gilmour
UCPb7xe-MQ0KiJpaKBWFZtTA,http://www.youtube.com/channel/UCPb7xe-MQ0KiJpaKBWFZtTA,Very Normal
UCPdRaPh4WxBcwW5P0Ktznnw,http://www.youtube.com/channel/UCPdRaPh4WxBcwW5P0Ktznnw,E Transfer Technologies
UCPh5EWaaFVC8ExgZasXiB5w,http://www.youtube.com/channel/UCPh5EWaaFVC8ExgZasXiB5w,Arts at MIT
UCPjNBjflYl0-HQtUvOx0Ibw,http://www.youtube.com/channel/UCPjNBjflYl0-HQtUvOx0Ibw,Greg Isenberg
UCPmfPl-BsCd3wmE8i45LAoA,http://www.youtube.com/channel/UCPmfPl-BsCd3wmE8i45LAoA,Simon Sinek
UCPw6JKPw_A7dOZI_27CU4Rw,http://www.youtube.com/channel/UCPw6JKPw_A7dOZI_27CU4Rw,Thiago Invest
UCQ5BnGcZx7XlkFKx8q3dsmw,http://www.youtube.com/channel/UCQ5BnGcZx7XlkFKx8q3dsmw,Buon-A-Petitti
UCQ5mWx_XYGRbpcV8zjGhorg,http://www.youtube.com/channel/UCQ5mWx_XYGRbpcV8zjGhorg,Jeremy Miner
UCQBefYaafoGknPPXog4UIdQ,http://www.youtube.com/channel/UCQBefYaafoGknPPXog4UIdQ,Code In a Jiffy
UCQCZeHg_7HPhuwAafcDxWYg,http://www.youtube.com/channel/UCQCZeHg_7HPhuwAafcDxWYg,DJ Destruction
UCQEqPV0AwJ6mQYLmSO0rcNA,http://www.youtube.com/channel/UCQEqPV0AwJ6mQYLmSO0rcNA,Mr Steele
UCQG_fzADCunBTV1KwjkfAQQ,http://www.youtube.com/channel/UCQG_fzADCunBTV1KwjkfAQQ,滇西小哥 Dianxi Xiaoge
UCQIjTyWmLEdsfqMQay0yGMA,http://www.youtube.com/channel/UCQIjTyWmLEdsfqMQay0yGMA,Angel
UCQRPDZMSwXFEDS67uc7kIdg,http://www.youtube.com/channel/UCQRPDZMSwXFEDS67uc7kIdg,Buenas Ideias
UCQYqfDstSDV0OKG1OfWQqJQ,http://www.youtube.com/channel/UCQYqfDstSDV0OKG1OfWQqJQ,Ecommerce Puro
UCQacHf30FxY4fbzD7Ds98vQ,http://www.youtube.com/channel/UCQacHf30FxY4fbzD7Ds98vQ,Guy Kawasaki
UCQfwfsi5VrQ8yKZ-UWmAEFg,http://www.youtube.com/channel/UCQfwfsi5VrQ8yKZ-UWmAEFg,FRANCE 24 English
UCQiu-LsF-h7lrKy26C4GRRQ,http://www.youtube.com/channel/UCQiu-LsF-h7lrKy26C4GRRQ,Jared Watney
UCQj2-md2ZA-lhVlM3M7i-BA,http://www.youtube.com/channel/UCQj2-md2ZA-lhVlM3M7i-BA,Nelson Freitas OFICIAL
UCR19e9cb4HVBT9KNj6aVFXA,http://www.youtube.com/channel/UCR19e9cb4HVBT9KNj6aVFXA,Benjamin Ortega
UCR9j1jqqB5Rse69wjUnbYwA,http://www.youtube.com/channel/UCR9j1jqqB5Rse69wjUnbYwA,All About AI
UCRAAdF42hZcTHAorbbDuivw,http://www.youtube.com/channel/UCRAAdF42hZcTHAorbbDuivw,Wonder
UCRCTq93p24P0FieBYFAjsoQ,http://www.youtube.com/channel/UCRCTq93p24P0FieBYFAjsoQ,Joey Diaz Clips
UCRIR4NZMd0tgeB5srM6VrAA,http://www.youtube.com/channel/UCRIR4NZMd0tgeB5srM6VrAA,Fantasy Meditations
UCRL3LmQvt3G0d5UFnLPUKNA,http://www.youtube.com/channel/UCRL3LmQvt3G0d5UFnLPUKNA,8thManDVD.com™ Cartoon Channel
UCRTUbFeXOQgWdOnKcenCAJQ,http://www.youtube.com/channel/UCRTUbFeXOQgWdOnKcenCAJQ,DadoTheGoodVillain
UCRftLfHGuTeILm7LJ8Isahw,http://www.youtube.com/channel/UCRftLfHGuTeILm7LJ8Isahw,NautiStyles
UCRkCKQ_nMeZzF_q-zWoip5w,http://www.youtube.com/channel/UCRkCKQ_nMeZzF_q-zWoip5w,SURF CINEMA
UCRlWL2q80BnI4sA5ISrz9uw,http://www.youtube.com/channel/UCRlWL2q80BnI4sA5ISrz9uw,Finxter AI Nuggets
UCRwdIZxScKvoItfSn4gUKag,http://www.youtube.com/channel/UCRwdIZxScKvoItfSn4gUKag,TOP GAIN
UCRzi87KkMSva_K6TOu3G5Pg,http://www.youtube.com/channel/UCRzi87KkMSva_K6TOu3G5Pg,Astra Online
UCS2ZJXnzT2I3qI92naQRQ9A,http://www.youtube.com/channel/UCS2ZJXnzT2I3qI92naQRQ9A,Akinyemi Bajulaiye
UCS6qLhh5YBeL42HRMh3dc1A,http://www.youtube.com/channel/UCS6qLhh5YBeL42HRMh3dc1A,Christian Williams
UCSD7SH09s-rmWrhPc-Lpc0w,http://www.youtube.com/channel/UCSD7SH09s-rmWrhPc-Lpc0w,Jimmy Carvalho
UCSE3j4cI3joF1VfzcO_mJNQ,http://www.youtube.com/channel/UCSE3j4cI3joF1VfzcO_mJNQ,Toy Federation
UCSHZKyawb77ixDdsGog4iWA,http://www.youtube.com/channel/UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
UCSLyEx8ISkp567AjOAHYN5Q,http://www.youtube.com/channel/UCSLyEx8ISkp567AjOAHYN5Q,Chef Michel Dumas
UCSaN7bio-LGA9FXyEvJlYVw,http://www.youtube.com/channel/UCSaN7bio-LGA9FXyEvJlYVw,SO BE IT!
UCSeF46LnE_WFiel91V6ZQKA,http://www.youtube.com/channel/UCSeF46LnE_WFiel91V6ZQKA,Igor Stropnik
UCSfwM5u0Kce6Cce8_S72olg,http://www.youtube.com/channel/UCSfwM5u0Kce6Cce8_S72olg,Rocketseat
UCShHFwKyhcDo3g7hr4f1R8A,http://www.youtube.com/channel/UCShHFwKyhcDo3g7hr4f1R8A,World Science Festival
UCSjnBSU0AaeTwxyeeEjwwng,http://www.youtube.com/channel/UCSjnBSU0AaeTwxyeeEjwwng,G4 Podcasts
UCSnwORddxZG1SyB8lSxWQGg,http://www.youtube.com/channel/UCSnwORddxZG1SyB8lSxWQGg,YBS Youngbloods
UCSsz5GO1rQjzp1RND7QtEjg,http://www.youtube.com/channel/UCSsz5GO1rQjzp1RND7QtEjg,Confused bi-Product of a Misinformed Culture
UCSuHzQ3GrHSzoBbwrIq3LLA,http://www.youtube.com/channel/UCSuHzQ3GrHSzoBbwrIq3LLA,Naomi Brockwell TV
UCSv4qL8vmoSH7GaPjuqRiCQ,http://www.youtube.com/channel/UCSv4qL8vmoSH7GaPjuqRiCQ,Arseny Shatokhin
UCSwcJXQWE6GWu9IKc0QwO5g,http://www.youtube.com/channel/UCSwcJXQWE6GWu9IKc0QwO5g,Embrace The Red
UCSyG9ph5BJSmPRyzc_eGC4g,http://www.youtube.com/channel/UCSyG9ph5BJSmPRyzc_eGC4g,Visão Libertária
UCT-VzthVAM_4ohDdKa-BbXA,http://www.youtube.com/channel/UCT-VzthVAM_4ohDdKa-BbXA,Google Research
UCT6Y5JJPKe_JDMivpKgVXew,http://www.youtube.com/channel/UCT6Y5JJPKe_JDMivpKgVXew,Fall of Civilizations
UCT7a5ZIRo8gFKQEXXhgtBZw,http://www.youtube.com/channel/UCT7a5ZIRo8gFKQEXXhgtBZw,João Castanheira
UCTBY3N3xuT8wOCAFXDo65-Q,http://www.youtube.com/channel/UCTBY3N3xuT8wOCAFXDo65-Q,Quixotic
UCTHAIlSOqquwOKnd_nCJgAQ,http://www.youtube.com/channel/UCTHAIlSOqquwOKnd_nCJgAQ,My Lesson
UCTRxnMudmOGNw0g4gZf5D8g,http://www.youtube.com/channel/UCTRxnMudmOGNw0g4gZf5D8g,LOGICALLY YOURS
UCTUS6q4cDfMYgQRKImazK4A,http://www.youtube.com/channel/UCTUS6q4cDfMYgQRKImazK4A,Matt Visiwig
UCTUfWIkn-tZx7JEVCtAFfng,http://www.youtube.com/channel/UCTUfWIkn-tZx7JEVCtAFfng,Solar Flight
UCTZRcDjjkVajGL6wd76UnGg,http://www.youtube.com/channel/UCTZRcDjjkVajGL6wd76UnGg,Dennis Ivy
UCTZjJC3ughUEzF7gvgtIdHQ,http://www.youtube.com/channel/UCTZjJC3ughUEzF7gvgtIdHQ,JustPaid
UCTjUATWRgzsPJAo8qdpsjzQ,http://www.youtube.com/channel/UCTjUATWRgzsPJAo8qdpsjzQ,Univer Vídeo
UCTjaUfiPnBTJgWTKyPyg0qA,http://www.youtube.com/channel/UCTjaUfiPnBTJgWTKyPyg0qA,Success With AI
UCToSQO0Xu4FU3JuZTvIgxbw,http://www.youtube.com/channel/UCToSQO0Xu4FU3JuZTvIgxbw,Jim Fahad Digital
UCTs3VX60I6EKrrwdkgrwCGQ,http://www.youtube.com/channel/UCTs3VX60I6EKrrwdkgrwCGQ,Aurelius Tjin
UCTuFDdZdVXgfeZAxTubID0g,http://www.youtube.com/channel/UCTuFDdZdVXgfeZAxTubID0g,Disruptive Investing
UCTuO_-ZAE8_lgFKoy04aQVw,http://www.youtube.com/channel/UCTuO_-ZAE8_lgFKoy04aQVw,Tony Kanaan
UCU4OkffdV-G9PyRkmYcNiDA,http://www.youtube.com/channel/UCU4OkffdV-G9PyRkmYcNiDA,Daan Verhoeven
UCUGHF0HGKWrucXgyG2RcN9A,http://www.youtube.com/channel/UCUGHF0HGKWrucXgyG2RcN9A,Camara Sailing
UCUH6fLsV6J7WKEmf7vJKfAw,http://www.youtube.com/channel/UCUH6fLsV6J7WKEmf7vJKfAw,Erik Aanderaa
UCUMZ7gohGI9HcU9VNsr2FJQ,http://www.youtube.com/channel/UCUMZ7gohGI9HcU9VNsr2FJQ,Bloomberg Originals
UCUUNkL6Wke6i0P6funa7wdQ,http://www.youtube.com/channel/UCUUNkL6Wke6i0P6funa7wdQ,AppleInsider
UCUUhGtOf1XJ1Jx0ALZeHP_Q,http://www.youtube.com/channel/UCUUhGtOf1XJ1Jx0ALZeHP_Q,Beppe Martire
UCUVAw2kdxJlcfCdEcdgXv5A,http://www.youtube.com/channel/UCUVAw2kdxJlcfCdEcdgXv5A,AB - Ancienne Belgique
UCUXGIw5M23vYLL4hyfMw4Pw,http://www.youtube.com/channel/UCUXGIw5M23vYLL4hyfMw4Pw,Leda Nagle
UCU_W0oE_ock8bWKjALiGs8Q,http://www.youtube.com/channel/UCU_W0oE_ock8bWKjALiGs8Q,Charisma on Command
UCU_dVl8UkPXD6VugX1GOnuQ,http://www.youtube.com/channel/UCU_dVl8UkPXD6VugX1GOnuQ,STRIKE IT BIG
UCUbJ3EpuEJXA4YdXxd2N_Rg,http://www.youtube.com/channel/UCUbJ3EpuEJXA4YdXxd2N_Rg,VPcabs Pinball
UCUh_MOM621MvpW_HLtfkLyQ,http://www.youtube.com/channel/UCUh_MOM621MvpW_HLtfkLyQ,Ben Azadi
UCUlCfM_fqQedxqGPqLVPuGw,http://www.youtube.com/channel/UCUlCfM_fqQedxqGPqLVPuGw,Deep Charts
UCUmEPYxmnyQDeRUcFkslmQw,http://www.youtube.com/channel/UCUmEPYxmnyQDeRUcFkslmQw,Euronews em Português
UCUmoKjfDIVO2pMwmdAk3uTg,http://www.youtube.com/channel/UCUmoKjfDIVO2pMwmdAk3uTg,Hambúrguer Perfeito
UCUsN5ZwHx2kILm84-jPDeXw,http://www.youtube.com/channel/UCUsN5ZwHx2kILm84-jPDeXw,Comedy Central
UCUsUFKrv6KdyfACLaZmu2zA,http://www.youtube.com/channel/UCUsUFKrv6KdyfACLaZmu2zA,Bruna Dutsol
UCUwUe0mLO6vOob4NmBL4cpw,http://www.youtube.com/channel/UCUwUe0mLO6vOob4NmBL4cpw,Tammy Peterson
UCUx-xXpbDOnd-7VQDioFq_Q,http://www.youtube.com/channel/UCUx-xXpbDOnd-7VQDioFq_Q,Estude Matemática
UCUxz2Q4j4bU1wasCDQTLibQ,http://www.youtube.com/channel/UCUxz2Q4j4bU1wasCDQTLibQ,Tiago Fonseca
UCUyDOdBWhC1MCxEjC46d-zw,http://www.youtube.com/channel/UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi
UCUyeluBRhGPCW4rPe_UvBZQ,http://www.youtube.com/channel/UCUyeluBRhGPCW4rPe_UvBZQ,The PrimeTime
UCUyioqnOkytu72r19Ksz8dg,http://www.youtube.com/channel/UCUyioqnOkytu72r19Ksz8dg,Sonikhanem
UCV6KDgJskWaEckne5aPA0aQ,http://www.youtube.com/channel/UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan
UCV6Lb37EQLdaDu0VyI7yDPg,http://www.youtube.com/channel/UCV6Lb37EQLdaDu0VyI7yDPg,Rolê Família
UCV7p2362kGftQc07bpVomUQ,http://www.youtube.com/channel/UCV7p2362kGftQc07bpVomUQ,Arautos do Evangelho
UCVDHEBOHttEnHHugMCZNwOg,http://www.youtube.com/channel/UCVDHEBOHttEnHHugMCZNwOg,Andraz Egart
UCVImdHD2bBBlhQP9x9bZsUQ,http://www.youtube.com/channel/UCVImdHD2bBBlhQP9x9bZsUQ,Simon Høiberg - Explains
UCVJgocEWT3u49_4GtulGHnQ,http://www.youtube.com/channel/UCVJgocEWT3u49_4GtulGHnQ,Off Grid w/ Jake & Nicolle
UCVPjtOVcnKaSRI8IO3KSetA,http://www.youtube.com/channel/UCVPjtOVcnKaSRI8IO3KSetA,zSecurity
UCVUx0VcNxnHx7ZjuZK5Sthw,http://www.youtube.com/channel/UCVUx0VcNxnHx7ZjuZK5Sthw,Letterman
UCVVAnxQ2YMC_qlc7QfPA2YQ,http://www.youtube.com/channel/UCVVAnxQ2YMC_qlc7QfPA2YQ,AlmazanKitchen
UCVWRomyyUav4woJelaABOog,http://www.youtube.com/channel/UCVWRomyyUav4woJelaABOog,Nebulum One
UCVYmUclX78KpOkOjfK91lBQ,http://www.youtube.com/channel/UCVYmUclX78KpOkOjfK91lBQ,Wabbi - Gestão Colaborativa
UCVdppJ9ZzJZ0RdXZb2JiWvQ,http://www.youtube.com/channel/UCVdppJ9ZzJZ0RdXZb2JiWvQ,France・Table & Voyage
UCVfUt709AYXDv_ylpkXu8kg,http://www.youtube.com/channel/UCVfUt709AYXDv_ylpkXu8kg,SescTV
UCVogAsASqbceBmQMi1WA39g,http://www.youtube.com/channel/UCVogAsASqbceBmQMi1WA39g,ARTE.tv Documentary
UCVpHmGfbOyUoJXnAEQKFcWw,http://www.youtube.com/channel/UCVpHmGfbOyUoJXnAEQKFcWw,Léo Andrade
UCVyRiMvfUNMA1UPlDPzG5Ow,http://www.youtube.com/channel/UCVyRiMvfUNMA1UPlDPzG5Ow,DesignCourse
UCVz7fFRLjuaYp1MTYlwvwqA,http://www.youtube.com/channel/UCVz7fFRLjuaYp1MTYlwvwqA,Portal do Trader
UCW39zufHfsuGgpLviKh297Q,http://www.youtube.com/channel/UCW39zufHfsuGgpLviKh297Q,DW Documentary
UCW88W1B5yCsgNC7z77YQ06g,http://www.youtube.com/channel/UCW88W1B5yCsgNC7z77YQ06g,Benjamin @ Avalan Labs
UCWD0OMrAWdSUan3Hh_q9QCA,http://www.youtube.com/channel/UCWD0OMrAWdSUan3Hh_q9QCA,Nico | AI Ranking
UCWF0PiUvUi3Jma2oFgaiX2w,http://www.youtube.com/channel/UCWF0PiUvUi3Jma2oFgaiX2w,VICE TV
UCWFmlmegFcu6lvAmeBtV3cg,http://www.youtube.com/channel/UCWFmlmegFcu6lvAmeBtV3cg,safesrc
UCWMl03zeyQKL7hxq6hmeBwg,http://www.youtube.com/channel/UCWMl03zeyQKL7hxq6hmeBwg,Mike Strives
UCWN45XZWIlZoUeohfqiyURA,http://www.youtube.com/channel/UCWN45XZWIlZoUeohfqiyURA,Melhores Destinos
UCWS6Khgiq4P622ieL3srkUA,http://www.youtube.com/channel/UCWS6Khgiq4P622ieL3srkUA,True Story Documentary Channel
UCWUHN4UB7uryQtmlUARNILg,http://www.youtube.com/channel/UCWUHN4UB7uryQtmlUARNILg,Douglas Lockshield
UCWX0cUR2rZcqKei1Vstww-A,http://www.youtube.com/channel/UCWX0cUR2rZcqKei1Vstww-A,Harkirat Singh
UCWXYDYv5STLk-zoxMP2I1Lw,http://www.youtube.com/channel/UCWXYDYv5STLk-zoxMP2I1Lw,Dan Koe
UCWZoPPW7u2I4gZfhJBZ6NqQ,http://www.youtube.com/channel/UCWZoPPW7u2I4gZfhJBZ6NqQ,Inteligência Ltda
UCWZwfV3ICOt3uEPpW6hYK4g,http://www.youtube.com/channel/UCWZwfV3ICOt3uEPpW6hYK4g,AI Foundations
UCWbKU0WXPwqj1GKaF2G6gng,http://www.youtube.com/channel/UCWbKU0WXPwqj1GKaF2G6gng,Oyster Yachts
UCWndMcrJcilm0-zYSUSZq8Q,http://www.youtube.com/channel/UCWndMcrJcilm0-zYSUSZq8Q,Vida Além do Escritório
UCWo4IA01TXzBeGJJKWHOG9g,http://www.youtube.com/channel/UCWo4IA01TXzBeGJJKWHOG9g,Harvard Business Review
UCWqEHCi-2-rIHhY3C2CYR3w,http://www.youtube.com/channel/UCWqEHCi-2-rIHhY3C2CYR3w,André Prado
UCWqKcFb7h9cNEdCxB5A5BgQ,http://www.youtube.com/channel/UCWqKcFb7h9cNEdCxB5A5BgQ,Adam Enfroy
UCWqPRUsJlZaDp-PVbqEch9g,http://www.youtube.com/channel/UCWqPRUsJlZaDp-PVbqEch9g,Smithsonian Channel
UCWquNQV8Y0_defMKnGKrFOQ,http://www.youtube.com/channel/UCWquNQV8Y0_defMKnGKrFOQ,Ahrefs
UCX1nchEcBshItKBeJvH-YMw,http://www.youtube.com/channel/UCX1nchEcBshItKBeJvH-YMw,FREE MOVIES
UCX29X0TdBQhyXZpgGhJKrdQ,http://www.youtube.com/channel/UCX29X0TdBQhyXZpgGhJKrdQ,WP Minute Tutorials
UCX2U8kCH2EzKSeaTIJBtkkQ,http://www.youtube.com/channel/UCX2U8kCH2EzKSeaTIJBtkkQ,Code With Ryan
UCXEns75ExsEwvw6UNmOQcNQ,http://www.youtube.com/channel/UCXEns75ExsEwvw6UNmOQcNQ,Master Key Society
UCXIlPuc45MBAHorIYCft-WQ,http://www.youtube.com/channel/UCXIlPuc45MBAHorIYCft-WQ,Western Flyer Foundation Channel
UCXLesGEfmyhxqOjoAqhRwhA,http://www.youtube.com/channel/UCXLesGEfmyhxqOjoAqhRwhA,FightMediocrity
UCXP11Q8vOaL_QxckBhsCYSw,http://www.youtube.com/channel/UCXP11Q8vOaL_QxckBhsCYSw,Anna Cramling Plus
UCXQrBwWst_U6Hi43XeQDa3Q,http://www.youtube.com/channel/UCXQrBwWst_U6Hi43XeQDa3Q,Runswithturtle
UCXRUhmW3s8hzS7WbhWkSbkg,http://www.youtube.com/channel/UCXRUhmW3s8hzS7WbhWkSbkg,Jeanneau America
UCXUPKJO5MZQN11PqgIvyuvQ,http://www.youtube.com/channel/UCXUPKJO5MZQN11PqgIvyuvQ,Andrej Karpathy
UCXXDWB7d5buDNFaghKI7m7w,http://www.youtube.com/channel/UCXXDWB7d5buDNFaghKI7m7w,Família Schurmann
UCXZCJLdBC09xxGZ6gcdrc6A,http://www.youtube.com/channel/UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI
UCXZFVVCFahewxr3est7aT7Q,http://www.youtube.com/channel/UCXZFVVCFahewxr3est7aT7Q,Mckay Wrigley
UCXaqQn8trToX6rC84PSRp9A,http://www.youtube.com/channel/UCXaqQn8trToX6rC84PSRp9A,Bolt․new
UCXbWsGV_cjG3gOsSnNJPVlg,http://www.youtube.com/channel/UCXbWsGV_cjG3gOsSnNJPVlg,Sailing Uma
UCXh6VKhioaeEaMQasii7IfQ,http://www.youtube.com/channel/UCXh6VKhioaeEaMQasii7IfQ,TheFlightChannel
UCXi7MtdQ4JeEQN9CQ-w9syA,http://www.youtube.com/channel/UCXi7MtdQ4JeEQN9CQ-w9syA,Film Plus
UCXj2oSzwg6G0iBjKg33joMQ,http://www.youtube.com/channel/UCXj2oSzwg6G0iBjKg33joMQ,Khan Academy Brasil
UCY-FPXguTtLHSTK5YpQ-sgQ,http://www.youtube.com/channel/UCY-FPXguTtLHSTK5YpQ-sgQ,TIMES BRASIL - LICENCIADO EXCLUSIVO CNBC
UCY0tVnGvYPmYm7RbwJ89UNg,http://www.youtube.com/channel/UCY0tVnGvYPmYm7RbwJ89UNg,UOL Prime 
UCY2iT0WP2Awnf8WgMRzxhjA,http://www.youtube.com/channel/UCY2iT0WP2Awnf8WgMRzxhjA,Cat Greatcircle
UCY604V3ytYXdNTAxJbdfznA,http://www.youtube.com/channel/UCY604V3ytYXdNTAxJbdfznA,Adriano Gianini
UCY6mEUA-8ybHksKP7Xb1nhw,http://www.youtube.com/channel/UCY6mEUA-8ybHksKP7Xb1nhw,MNMbe
UCY6tC9P0Vf1uMxcMB2fDn8g,http://www.youtube.com/channel/UCY6tC9P0Vf1uMxcMB2fDn8g,Sam Light
UCY7t-zBYtdj6ZgiRpi3WIYg,http://www.youtube.com/channel/UCY7t-zBYtdj6ZgiRpi3WIYg,Tech Raj
UCYLfypy3JIHmiRYpASQFGcg,http://www.youtube.com/channel/UCYLfypy3JIHmiRYpASQFGcg,TV de Tubo 📺
UCYNBMUuVWnlhD2aFi3or8oQ,http://www.youtube.com/channel/UCYNBMUuVWnlhD2aFi3or8oQ,IlBoccaTV - Cucina toscana e italiana in vernacolo
UCYNcCs8maLOjCLvtpmsrMVA,http://www.youtube.com/channel/UCYNcCs8maLOjCLvtpmsrMVA,Avalanche Sailing Adventures
UCYQsGZ-VP-d9MK0_K6zJxRg,http://www.youtube.com/channel/UCYQsGZ-VP-d9MK0_K6zJxRg,Pauly Shore
UCYSOMA4Yx1CJvrdI8epLfnA,http://www.youtube.com/channel/UCYSOMA4Yx1CJvrdI8epLfnA,Genial Investimentos
